,score_1y,score_6m,score_3m,score_1m,score_2w,score_1w,alpha_1y,alpha_6m,alpha_3m,alpha_1m,alpha_2w,alpha_1w,final_moment_score,final_alpha_score,final_score,weighted_return,maxSR_portfolio_weights
JSWHL,1.1604307178428503,1.7125806713586975,2.399535395118863,2.004972855226967,0.9441250172531085,1.0412238329241248,1.3099391751614406,1.940228053360516,2.53953601318476,2.615855014960026,2.1428210131360084,1.418494065331636,2.143775688399261,2.4425701217524907,2.293172905075876,0.7279230930011973,2.08
MAHABANK,2.076442682335959,1.3331650682442944,2.473197060135195,1.9304113828920373,1.802682022422176,1.1137663848841557,1.8728017711030653,1.0896044689564781,2.5499903645065265,2.2140732102191043,1.6773582688569089,2.614269788065038,2.0823549585840677,2.15713803911029,2.119746498847179,1.036839242052679,0.0
MONARCH,2.6413025406846913,2.621910185354027,2.0814384958774435,0.7226676579941145,1.071302114011115,1.0660864446576463,2.489688112261055,2.4749205668521768,1.852750238095075,1.314662655679843,1.570287592799748,1.7295186202019401,1.7819015824077615,1.8157580291219257,1.7988298057648437,1.180644085414961,4.62
MOTILALOFS,2.477618336997188,3.0990871603189674,2.596663642921791,1.8048778884831176,2.8306739254576625,1.0887841587899503,2.4087671787004945,3.2344756631360343,2.6223285808736283,1.9145815220966058,1.3045935089507052,0.8982048145396652,2.459612620069624,2.5324338796930026,2.496023249881313,1.1356987091154866,1.82
MUTHOOTFIN,1.2305630789956126,1.7216760718821462,1.2021171561209867,3.3065939839727125,2.270743671971882,1.1314181452494245,0.7614185891606375,1.1362443950072931,1.01647432165779,2.4218218790730512,1.8155959189504118,0.4804954806298316,1.9373719876287365,1.462032603552269,1.6997022955905028,0.5080458235168124,1.82
ONELIFECAP,1.1642564147461218,2.3662701798161514,3.189237588779085,3.5875559056379425,4.459618836737844,1.3667492074031258,1.8800848988630416,3.777212398281731,4.883032708767322,8.589665020041794,10.363190566700698,0.5919524923407169,3.144139602044156,5.773858340052546,4.45899897104835,1.121312683287275,0.1
PAISALO,1.2966523017329592,2.265296230721024,1.5482766013796638,0.621036733766737,0.5373969042087424,1.077099642503923,1.811750418227621,3.391279224986235,2.262553091532352,0.5686257071880122,0.36303977315397623,0.4374943599611281,1.4135085669640577,1.9801201029198268,1.6968143349419422,1.1159186372260337,0.0
PNB,2.972548170917368,2.7325168535480686,2.6693623693936166,1.4343122996928854,1.6399912649697477,1.10117089957841,2.0018100285304103,1.8643369519689827,2.190083263893806,1.4880739938694845,1.3280294821457983,0.6143879765352652,2.3114782453142877,1.9143312205015448,2.112904732907916,1.0487310309766378,1.5
POLICYBZR,1.3096742317450234,2.255656260576808,3.195879963262646,1.7985086204863094,1.2804201894625715,1.0557471482086938,1.192674530026884,2.010211304647045,2.9767957950123956,1.8881109617258058,1.4478785506003933,1.0583083371328184,2.5886238198925775,2.4568734469533484,2.522748633422963,0.7110709497664546,0.14
PSB,1.323111492250634,1.2257914068586375,2.1323560700303705,1.2885894587090743,1.2000062185964047,1.0768512183883625,1.5003778604405296,1.1091919647422988,2.9271908380315543,2.278861443585882,2.3169311586065113,3.1562660420609814,1.697913153999635,2.369092245040002,2.0335026995198184,1.0391086596595775,0.0
SMCGLOBAL,1.214179756092244,2.1912555096738613,1.8864933824333159,0.9858887170992042,2.7678244715786158,1.129843356882417,1.1465913062230069,2.3496851852453338,1.7609492381352458,0.837422381573796,1.1579287393877846,1.2659065773498568,1.6772644082811916,1.6016383705888284,1.63945138943501,0.6535288060393544,1.03
TATAINVEST,3.119677579493983,2.4215263362682014,2.5468096477158637,0.7066044459779223,0.4016883635306045,1.0950910973132946,3.7980005911978503,3.336556729153448,3.1703488124475765,0.9421742273672566,1.0253488037482967,3.965011787941128,1.9696914249049489,2.5351380202646547,2.2524147225848017,1.4613415566728605,4.98
TFCILTD,1.3643215054642777,2.0168504097891327,1.8585588303709122,0.3806642754376842,0.5223063452971393,1.058637013565356,1.8031641283230664,2.8086093728460133,2.603768804408145,0.4636694491400408,1.2979881241516675,2.5266375726028456,1.446848779774588,2.0027071115152872,1.7247779456449375,1.1160796519533702,0.0
UCOBANK,1.182890401649069,0.8923786707672628,1.9114321830317196,1.0534152879889818,0.9779445330082583,1.085847711556417,1.2721627098613026,0.8268032106502768,2.4084126986755554,1.643354654756457,1.6346350371201175,2.658420661415671,1.450216412066007,1.8625733878947701,1.6563948999803886,0.8932034789070121,0.0
UNIONBANK,2.2412326147867887,1.992691135091281,2.4429410056191134,2.0338024853770253,1.3614217368475472,1.3315433106997743,1.7839520638829642,1.5931948204655333,2.0215638054590626,1.6922083454509607,1.2489635499597747,0.7569575234990276,2.2301494754409203,1.8370833704579261,2.0336164229494234,0.9515318621934568,3.44
VIJIFIN,0.5821648986236545,2.3280211636922923,3.306248556242642,2.0196294081468107,0.29697043647073207,0.9872612965401986,0.6868399703063084,2.59263351868903,3.2141979726452865,1.0852447574659743,0.405277385881524,0.573373552935736,2.7246173333038226,2.4511991173002414,2.587908225302032,0.5398792636701472,2.81
