,score_1y,score_6m,score_3m,score_1m,score_2w,score_1w,alpha_1y,alpha_6m,alpha_3m,alpha_1m,alpha_2w,alpha_1w,final_moment_score,final_alpha_score,final_score,weighted_return,maxSR_portfolio_weights
HUDCO,4.1695848984040875,1.8863953150190076,2.0323516557616825,0.9615391079672602,0.8533854932397349,0.9040761070050538,5.132948735961855,2.245125244086803,2.5472243622639765,0.4306823003834752,0.49314357659975094,0.7496831974530266,1.6819166232748208,1.8518419200643914,1.7668792716696062,1.7896953229087238,4.4
ICICIGI,1.5316461402518806,2.8313486735041504,2.3085752979091474,1.3533194217540907,1.404977458618905,1.2459728711449645,0.9377428679500366,2.03374972053194,1.517404522135722,1.487386213312965,0.8644455795825408,2.015462287476701,2.1265532101816307,1.6116680691681384,1.8691106396748847,0.41533285752591176,1.26
ICICIPRULI,0.8099532224649171,3.1468505331109786,2.8163255810539,1.3090799713896117,1.325680069783842,1.1989942728174487,0.738456411481891,2.4777297327837315,2.0626944000496934,2.083154373161083,1.6151364168298752,2.017734478068803,2.430256888566029,2.151839458529918,2.2910481735479733,0.28475026792212804,0.0
IEX,1.0386721934127445,2.0052791916095134,1.9815977691325362,1.1205538202846572,1.3873981911774045,1.3299025138396234,0.7787939619706787,1.6868439320687756,1.6844730416770117,1.0150985104047503,1.0154485717991977,0.5624079039111632,1.7280208689735679,1.4841348603736861,1.606077864673627,0.4692695091497953,0.0
IFCI,5.111060503872129,1.4309597878820588,2.35904093907223,1.2792961453637932,1.2120047241775458,1.1045836008039627,7.214649926597661,1.9373585287521649,3.5672175984196715,3.708975012255598,0.5731245494667166,1.577098781223539,1.8495012707216647,3.283773008636948,2.5666371396793064,2.0908220322180684,8.85
IIFLSEC,2.775398321752329,1.2972277809655681,2.367400199263382,1.1129223596226558,1.3858674230772785,1.341659024628066,3.184488368503763,1.293726036437914,3.1248797538800464,1.3356089470369041,2.0605804587982925,0.42635006491494065,1.7770223637116016,2.221867768338677,1.9994450660251393,1.3793849991340907,4.12
JMFINANCIL,0.6744992144311724,0.5909884058603124,2.0703178107572504,1.2450833191730508,1.5542111412524502,1.1641951976702352,0.6853415072310486,0.5659491914067027,1.806623734285706,2.0628575933690945,1.4514652178095304,1.5599108439649956,1.5268815823026027,1.635358983434922,1.5811202828687625,0.3986475722341161,0.0
KICL,3.045875154993789,2.507827511006195,2.3578943214038373,0.9342281644319372,1.0189231448020704,0.8553574358373774,2.955726961782391,3.131220740734742,2.7760672129496733,0.6177372296450002,0.9983698500623402,1.206530384036319,1.960781112232739,2.199598923515285,2.080190017874012,1.2406662904109607,5.59
LICI,1.620661111186485,1.5967137170476873,1.8976688974091322,1.345141780616154,1.1417549840408705,1.0504624536408698,1.226994950499535,1.4857895442768132,1.7621472894542682,1.9276065571975334,0.9569444574972293,1.1357182831908792,1.6717197262989498,1.7565135207417566,1.7141166235203533,0.6767327543627217,0.0
MAXIND,1.1712396122352318,2.67724459270571,1.8107134537316822,0.9947351362615507,1.0376304452843448,0.9602481645119822,1.3597079669084409,2.954451037042258,1.8240260305981253,0.523432279250255,0.7568328789243901,1.1725764552729705,1.7392261862854483,1.6599329064825907,1.6995795463840195,0.6461205342756686,2.11
MONARCH,2.007351741717632,1.339232606163839,1.8832333300820914,1.475999777751176,2.0971002300492865,1.5614466611797762,1.7151797443992352,1.2315289738343227,1.8882957070427724,3.6255721804266474,2.372631707311216,0.6176349733489058,1.6522631195991664,2.278125302416245,1.9651942110077059,0.8714763071532471,0.0
NAGREEKCAP,0.7874965804541199,2.204650812226059,2.178432738710511,1.031843492441156,1.039327273466248,1.0711986698514284,,3.007271666084703,2.6062872786952864,0.715759907981985,1.074528234968707,1.4169173112835045,1.839699579532814,2.1193259449591793,1.9795127622459967,0.5414251108974382,3.84
PRIMESECU,1.7010297784425399,2.4214948723546086,2.698392532607876,1.222230834901628,1.1548262938514438,0.9052842743285507,1.2864243184054682,2.3227020301469175,2.739317363027131,1.6023302054484596,0.6380824822254076,1.088112453425969,2.200164491245348,2.3148981491774867,2.2575313202114176,0.7023251381122281,0.0
PRUDENT,1.7165359860133251,3.150125761615329,2.832778252933,1.2746550590310575,1.2374339544268251,0.9789560553263889,1.6708895158870485,3.4483758856344355,2.764935998598528,2.6504272560735203,1.6225861682196667,0.4478302764517054,2.428810796498883,2.8672713532482073,2.6480410748735452,0.8087079194690248,2.62
SBILIFE,1.259083517255183,2.3212223886522856,2.6871749114154344,1.4210553771004193,1.2259019314876936,1.1447565076266608,0.7970323574250753,1.6465740662501436,1.7527005898982908,2.405743819499705,1.5862546486798108,2.327985916929232,2.2341485465683,1.9273882540490856,2.080768400308693,0.35074902488088044,0.0
SUMMITSEC,1.6682190699977928,2.044854516839859,1.8178939328174573,1.1409902723399918,1.3203267240953944,1.2902138519921005,1.7273186513421352,2.4649950717217104,2.2623421283114222,1.4617960355881228,1.3201475763050368,0.4020188555888908,1.660214951478698,2.06270888917649,1.861461920327594,0.8794620772629235,0.0
TIMESGTY,1.600071049368025,1.1088695757572795,2.4975544155392635,1.0723711894407428,1.0440103251222217,1.1465671083748568,,1.4037871439141767,2.8293953464393993,0.5152396563370127,0.5622497774204697,0.9641762168242833,1.7922624797533107,1.8500269989036389,1.8211447393284748,1.0458399384394954,10.81
UTIAMC,1.0043088561166107,1.5738935030121828,2.077916188035245,1.1149464924195627,1.1095937333557944,0.921045674848346,0.8135195615404769,1.47624872073955,1.570711613261953,1.2796529108506713,1.003767865097702,1.762052075133861,1.6882207423459277,1.464501424034088,1.5763610831900077,0.348318947635345,0.0
VHL,0.911579213324705,1.3277383553243756,1.7435883859703731,1.0544997592079852,1.0040147925442882,1.131659855190244,0.9306695407516808,1.6097588851946947,2.284716008084733,0.8654638921748126,0.6519567595593799,1.3106236649791299,1.4536917918124572,1.723948948733749,1.588820370273103,0.45489874633403476,0.0
