,score_1y,score_6m,score_3m,score_1m,score_2w,score_1w,alpha_1y,alpha_6m,alpha_3m,alpha_1m,alpha_2w,alpha_1w,final_moment_score,final_alpha_score,final_score,weighted_return,maxSR_portfolio_weights
MOTILALOFS,2.9624602996343983,2.8268001799127003,1.7077526072861091,0.5797834528721718,0.43961978132151625,0.9054263294153265,2.905578438238806,3.179414039993626,2.087342034013009,0.6985366330705167,0.45603498811344967,1.5295201346386615,1.593171375487246,1.8891148149263848,1.7411430952068154,1.3060136255341852,4.73
NAGREEKCAP,0.5907928873137918,2.7638425803270925,3.9115475935842987,4.168367408200361,3.1785530033927354,13.511534914551756,,3.104491319010703,3.8034878268787713,3.4557043047980422,4.245606166829077,1.9964768611600174,3.759052535317676,3.5593534686809387,3.659203001999307,0.3428201388616353,0.0
NSIL,1.423763983297345,1.7821747081217343,1.7814922399394422,2.1752397837939768,2.0614247183318004,0.9259491226474287,1.324870271744481,1.805019054598786,1.941936934908955,3.3563413186525755,2.3430404753418403,0.4177015693709497,1.8997529967322608,2.3388746739700075,2.119313835351134,0.7639874395689008,0.0
POLICYBZR,2.010724494399857,3.4911926440147463,1.962191885057333,2.179307062331855,1.692691731007521,0.9388923977705322,1.7320215241133452,3.359294811279621,1.8305977575553247,1.7878622002842364,3.291076418008914,2.516281746659444,2.3331265900311724,2.1235165011188575,2.2283215455750147,0.880288488372415,9.8
PRUDENT,1.4489665248104235,2.4510689246158233,3.3584424982202017,1.6507414165737917,1.1788347120998768,0.917657113713504,1.437549491470154,2.3534298684088575,2.8683552076115904,1.3068327707447318,1.2831863479259393,1.4198562685798817,2.6646574590054026,2.2969134087109864,2.4807854338581947,0.76961380396157,1.83
RANEHOLDIN,0.7533231223037308,1.0969827273929704,2.1223309491568143,2.279078840961325,1.8668184238185486,0.9308519539634751,0.7649448551745853,1.0909524646706654,2.4222243212729566,3.3990303375893576,4.501515416243561,3.3815462310731648,1.9642856723453987,2.4490117548474184,2.2066487135964086,0.4360781084852199,0.0
SUMMITSEC,2.1674306526582034,1.905003227457281,2.4052389552584965,2.378548598941464,1.778721019103207,0.9284808731077291,2.331132418465044,2.130725800872036,3.0436790928971043,3.8903465854609283,0.6355434767386459,0.29600562968763117,2.2971847028031434,3.115088682261238,2.7061366925321906,1.1354294744332853,0.0
TIMESGTY,1.4484771388718254,0.526208687678112,2.4769615488020214,1.6975272729164652,1.8747097874119745,0.913470659131597,,0.5563603516015287,2.511983410040004,1.9943129949457374,2.3982473691552735,1.0648787636999437,1.8529806938115727,1.965557673824029,1.9092691838178009,1.0566029109489197,9.36
UTIAMC,0.8590536699786833,1.411032059912342,2.4759215022444234,2.397495225816037,0.7029821240008313,0.9215999759925756,0.7305898858882879,1.0555394039733197,1.5404168726431866,0.9880221120648788,1.0761931082246807,1.1482104304547058,2.2394157308494913,1.277722950735721,1.7585693407926062,0.3285224368480972,0.0
VHL,0.7544948537454709,1.252859648032381,1.9349818211220797,1.929357353922026,1.2812691238479115,0.921511849853008,0.7742699382721364,1.2854906126760268,2.3354918509595537,3.0589671099400375,0.3252248722499251,0.18078697081273828,1.7968700463441238,2.342534180996993,2.0697021136705587,0.3953592880972792,0.0
VIJIFIN,1.7662829397914375,4.6886602699820195,2.424807180298966,2.4474893821811694,7.557380780764785,2.1212663503592033,2.1045159206170494,4.624696000208241,2.1950148916032735,1.8506282759907347,4.226883033609765,2.0180122280014263,2.884382458800238,2.5776351286405053,2.7310087937203713,1.0403509800062825,10.09
